"Customer_ID","No_Show","Major_Hub_Departure","Departure_Day","Departure_Hour","Connections","International_Flight","Connection_International_Flight","Business_Traveler","Booking_Class","When_Ticket_Purchased","Age_Grouping","Frequent_Flier_Status","Weather_Issues","Weather_Issues_Connection","Gender","Exact_Departure_Date","Flight_Distance","Flight_Delay_Minutes","Seat_Type","Ticket_Price_USD","Exact_Ages","Departure_Day_Num"
"      515787","           1","           1","Saturday","6:00 AM - 12:00 PM","           0","           0","           0","           0","Coach","Same Day","           6","           1","           0","           0","Male","2025-04-12","Medium-haul (500-1500mi)","          17","Window","      134.09","          60","           5"
"     6222720","           1","           0","Friday","6:00 AM - 12:00 PM","           1","           0","           0","           0","Business","Same Day","           4","           1","           0","           1","Female","2025-04-18","Long-haul (>1500mi)","          37","Window","      466.56","          37","           4"
"     7267311","           1","           1","Wednesday","6:00 AM - 12:00 PM","           0","           1","           0","           0","Business","Same Day","           5","           0","           0","           0","Female","2025-02-12","Long-haul (>1500mi)","          61","Window","       539.3","          42","           2"
"     9241714","           1","           0","Friday","6:00 PM - 6:00 AM","           1","           0","           0","           0","Coach","<2 weeks ago","           4","           0","           0","           0","Male","2025-02-21","Short-haul (<500mi)","          12","Middle","      153.56","          39","           4"
"     6744697","           1","           1","Monday","6:00 PM - 6:00 AM","           1","           0","           0","           0","First","Same Day","           5","           0","           0","           0","Female","2025-03-31","Medium-haul (500-1500mi)","           5","Aisle","      613.92","          43","           0"
"     3800692","           1","           0","Friday","6:00 AM - 12:00 PM","           1","           1","           1","           0","Coach","Same Day","           5","           0","           0","           1","Female","2025-02-07","Medium-haul (500-1500mi)","          51","Middle","      149.82","          42","           4"
"     1354348","           1","           1","Tuesday","6:00 PM - 6:00 AM","           1","           0","           0","           0","Coach","<2 weeks ago","           3","           0","           0","           1","Female","2025-01-21","Short-haul (<500mi)","          90","Window","      120.33","          24","           1"
"     3688439","           1","           1","Friday","6:00 AM - 12:00 PM","           0","           0","           0","           1","Coach","Same Day","           7","           1","           0","           0","Male","2025-01-10","Short-haul (<500mi)","          24","Aisle","      124.31","          62","           4"
"     5439546","           1","           1","Saturday","6:00 AM - 12:00 PM","           1","           0","           0","           0","Business","<2 weeks ago","           6","           0","           0","           0","Male","2025-01-11","Medium-haul (500-1500mi)","           0","Middle","      353.54","          51","           5"
"     3578173","           1","           1","Sunday","6:00 AM - 12:00 PM","           1","           0","           0","           0","Coach","2+ weeks ago","           5","           0","           0","           0","Male","2025-01-26","Long-haul (>1500mi)","          24","Window","      223.48","          41","           6"
